track,feature_set,threshold_method,cohort,fold_id,permno,year,y,p_csi,threshold,threshold_boundary_tolerance
permanent_csi,raw_plus_latent,fpr3,FP,2,75596,2006,0,0.19071778655052185,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75625,2003,0,0.23169705271720886,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75625,2004,0,0.1910875290632248,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75659,2002,0,0.2867266833782196,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75696,2004,0,0.20359936356544495,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,75696,2005,1,0.20047052204608917,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75706,2002,0,0.18887770175933838,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75729,2003,0,0.19302590191364288,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75733,2005,0,0.18926464021205902,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75834,2002,0,0.28842461109161377,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75853,2002,0,0.21439598500728607,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,75853,2003,1,0.2152828574180603,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75853,2004,0,0.2426258772611618,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75853,2005,0,0.24383489787578583,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75853,2006,0,0.26349249482154846,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75857,2003,0,0.235148623585701,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75962,2003,0,0.2644568085670471,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75962,2006,0,0.2426231950521469,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75993,2003,0,0.20473960041999817,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75993,2004,0,0.1980910301208496,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,75993,2005,0,0.21224308013916016,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76138,2003,0,0.18662716448307037,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,76166,2002,1,0.2223554253578186,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76166,2003,0,0.3264749348163605,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,76166,2004,1,0.30409809947013855,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76215,2002,0,0.21734930574893951,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76215,2003,0,0.18649491667747498,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76217,2004,0,0.316629558801651,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76217,2005,0,0.19811835885047913,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76310,2004,0,0.19944268465042114,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76359,2004,0,0.2042461484670639,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76374,2005,0,0.1910414844751358,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76383,2006,0,0.247274249792099,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76448,2004,0,0.2274119257926941,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76515,2003,0,0.22057272493839264,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76661,2004,0,0.18775112926959991,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76661,2005,0,0.18713617324829102,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76691,2002,0,0.22201082110404968,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76691,2004,0,0.24438366293907166,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76701,2002,0,0.19753038883209229,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76713,2003,0,0.20106950402259827,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76720,2004,0,0.21059559285640717,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76720,2005,0,0.19559413194656372,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,76785,2002,1,0.1936400979757309,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,76807,2004,1,0.31752216815948486,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76846,2005,0,0.24099567532539368,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,76858,2004,1,0.20699381828308105,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76858,2005,0,0.23567259311676025,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76858,2006,0,0.31444332003593445,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,TP,2,76880,2004,1,0.2517288029193878,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76880,2005,0,0.21725359559059143,0.1808942258358,1e-12
permanent_csi,raw_plus_latent,fpr3,FP,2,76910,2002,0,0.19218279421329498,0.1808942258358,1e-12
